"Plot_ID","Species","Subplot_ID","DBH","Status"
15,"Quercus alba",9,2.3,"D"
15,"Quercus rubra",1,20.6,"A"
15,"Quercus rubra",1,18,"A"
15,"Quercus rubra",2,21.9,"A"
15,"Quercus rubra",2,14.8,"A"
15,"Quercus rubra",5,14,"A"
15,"Quercus rubra",6,6.8,"A"
15,"Quercus rubra",6,8.8,"A"
15,"Quercus rubra",7,16,"A"
15,"Quercus rubra",8,9.5,"A"
15,"Quercus rubra",8,11.8,"A"
15,"Quercus velutina",2,11.3,"D"
15,"Quercus velutina",2,10.7,"A"
15,"Quercus velutina",6,11,"A"
15,"Quercus velutina",6,10.7,"A"
15,"Quercus velutina",6,9.3,"A"
15,"Quercus velutina",6,6.5,"A"
15,"Quercus velutina",7,13,"A"
15,"Quercus velutina",8,8.1,"A"
15,"Tilia americana",4,13,"A"
15,"Tilia americana",4,10.7,"A"
15,"Tilia americana",4,9.7,"A"
15,"Tilia americana",4,3.3,"A"
15,"Tilia americana",9,19.9,"A"
16,"Acer rubrum",1,0.9,"D"
16,"Acer rubrum",1,0.7,"D"
16,"Acer rubrum",1,1.8,"A"
16,"Acer rubrum",1,1.8,"A"
16,"Acer rubrum",1,2.5,"A"
16,"Acer rubrum",1,2.2,"A"
16,"Acer rubrum",2,1.5,"A"
16,"Acer rubrum",2,9.4,"A"
16,"Acer rubrum",2,4.3,"A"
16,"Acer rubrum",2,10,"A"
16,"Acer rubrum",2,3.4,"A"
16,"Acer rubrum",2,7.2,"A"
16,"Acer rubrum",2,2.1,"A"
16,"Acer rubrum",2,1.5,"A"
16,"Acer rubrum",3,0.8,"D"
16,"Acer rubrum",3,1.8,"A"
16,"Acer rubrum",3,1.2,"A"
16,"Acer rubrum",3,3.6,"A"
16,"Acer rubrum",3,1.3,"A"
16,"Acer rubrum",4,0.7,"D"
16,"Acer rubrum",4,1.6,"A"
16,"Acer rubrum",4,2.3,"A"
16,"Acer rubrum",4,1.9,"A"
16,"Acer rubrum",4,2.9,"A"
16,"Acer rubrum",4,1,"A"
16,"Acer rubrum",5,1.8,"A"
16,"Acer rubrum",5,3.2,"A"
16,"Acer rubrum",5,2.9,"A"
16,"Acer rubrum",5,1.1,"A"
16,"Acer rubrum",5,1.9,"A"
16,"Acer rubrum",5,1.2,"A"
16,"Acer rubrum",5,1.5,"A"
16,"Acer rubrum",5,1,"A"
16,"Acer rubrum",5,2.2,"A"
16,"Acer rubrum",5,3,"A"
16,"Acer rubrum",5,2.7,"A"
16,"Acer rubrum",5,2.1,"A"
16,"Acer rubrum",5,2,"A"
16,"Acer rubrum",6,3.2,"D"
16,"Acer rubrum",6,1.7,"A"
16,"Acer rubrum",6,1.4,"A"
16,"Acer rubrum",6,2.9,"A"
16,"Acer rubrum",6,1.3,"A"
16,"Acer rubrum",6,2.8,"A"
16,"Acer rubrum",7,15.4,"A"
16,"Acer rubrum",7,2.9,"A"
16,"Acer rubrum",7,3.5,"A"
16,"Acer rubrum",7,1.1,"A"
16,"Acer rubrum",8,4,"A"
16,"Acer rubrum",8,1,"A"
16,"Acer rubrum",8,1.2,"A"
16,"Acer rubrum",8,1.1,"A"
16,"Acer rubrum",8,1.6,"A"
16,"Acer rubrum",9,1.3,"A"
16,"Acer rubrum",9,1.4,"A"
16,"Acer rubrum",9,4.9,"A"
16,"Acer rubrum",9,4,"A"
16,"Acer rubrum",9,1.2,"A"
16,"Acer rubrum",9,1.9,"A"
16,"Acer rubrum",9,1,"A"
16,"Amelanchier laevis",1,1.1,"A"
16,"Amelanchier laevis",1,1.2,"A"
16,"Amelanchier laevis",3,0.3,"D"
16,"Amelanchier laevis",3,3.3,"A"
16,"Amelanchier laevis",8,1.2,"A"
16,"Amelanchier laevis",9,1.3,"A"
16,"Carya ovalis",1,13.9,"A"
16,"Carya ovalis",1,18.8,"A"
16,"Carya ovalis",2,12.7,"A"
16,"Carya ovalis",3,11.9,"A"
16,"Carya ovalis",3,19.2,"A"
16,"Carya ovalis",4,9.4,"A"
16,"Carya ovalis",4,3.9,"A"
16,"Carya ovalis",5,9.7,"A"
16,"Carya ovalis",6,15.7,"A"
16,"Carya ovalis",6,5.5,"A"
16,"Carya ovalis",7,15,"A"
16,"Carya ovalis",8,6.4,"A"
16,"Carya ovalis",8,4.5,"A"
16,"Carya ovalis",9,1.5,"A"
16,"Carya ovalis",9,6.7,"A"
16,"Carya ovata",4,16.5,"A"
16,"Fraxinus americana",8,3.5,"A"
16,"Prunus serotina",4,0.5,"D"
16,"Prunus serotina",5,2.4,"A"
16,"Prunus serotina",5,1.8,"A"
16,"Prunus serotina",7,2.3,"A"
16,"Prunus serotina",8,1.7,"A"
16,"Prunus serotina",8,1.2,"A"
16,"Quercus alba",3,2.6,"D"
16,"Quercus alba",6,1.3,"D"
16,"Quercus alba",6,2.3,"D"
16,"Quercus alba",6,5.9,"A"
16,"Quercus alba",7,4.9,"D"
16,"Quercus alba",7,7.7,"A"
16,"Quercus alba",7,8.6,"A"
16,"Quercus alba",7,6,"A"
16,"Quercus alba",8,4,"D"
16,"Quercus alba",8,4.6,"D"
16,"Quercus alba",8,7.1,"A"
16,"Quercus alba",8,7,"A"
16,"Quercus alba",8,14.2,"A"
16,"Quercus alba",9,4,"A"
16,"Quercus alba",9,14.2,"A"
16,"Quercus rubra",1,1.6,"A"
16,"Quercus rubra",2,18.5,"A"
16,"Quercus rubra",5,15.8,"A"
16,"Quercus velutina",6,14.4,"D"
16,"Quercus velutina",8,11.6,"A"
16,"Sassafras albidum",3,1,"D"
16,"Sassafras albidum",3,2,"A"
16,"Sassafras albidum",3,1.9,"A"
16,"Tilia americana",1,1.1,"A"
16,"Tilia americana",1,1.5,"A"
16,"Tilia americana",1,2.8,"A"
16,"Tilia americana",1,1.9,"A"
16,"Tilia americana",1,1.1,"A"
16,"Tilia americana",1,1.6,"A"
16,"Tilia americana",3,1.9,"D"
16,"Tilia americana",3,2.3,"A"
16,"Tilia americana",4,2.8,"A"
16,"Tilia americana",4,1.7,"A"
16,"Tilia americana",4,2.2,"A"
16,"Tilia americana",6,1.6,"A"
16,"Ulmus americana",8,2.7,"A"
17,"Amelanchier laevis",1,2.2,"A"
17,"Amelanchier laevis",6,2.4,"A"
17,"Carya ovalis",1,2.6,"A"
17,"Carya ovalis",1,3.7,"A"
17,"Carya ovalis",2,11,"A"
17,"Carya ovalis",3,12.9,"A"
17,"Carya ovalis",5,2.7,"A"
17,"Carya ovalis",5,11.5,"A"
17,"Carya ovalis",6,7.1,"A"
17,"Populus grandidentata",9,1.3,"A"
17,"Prunus serotina",1,4.5,"A"
17,"Prunus serotina",3,7.4,"A"
17,"Prunus serotina",8,1.1,"A"
17,"Quercus alba",1,24.3,"A"
17,"Quercus alba",1,8.2,"A"
17,"Quercus alba",2,3.3,"A"
17,"Quercus alba",2,4.1,"A"
17,"Quercus alba",2,16,"A"
17,"Quercus alba",2,3.2,"A"
17,"Quercus alba",3,3.4,"D"
17,"Quercus alba",3,1.8,"D"
17,"Quercus alba",3,4.2,"A"
17,"Quercus alba",4,5.2,"A"
17,"Quercus alba",4,11.9,"A"
17,"Quercus alba",4,4.5,"A"
17,"Quercus alba",5,2.3,"A"
17,"Quercus alba",5,3.1,"A"
17,"Quercus alba",5,2.1,"A"
17,"Quercus alba",5,4.1,"A"
17,"Quercus alba",5,16.1,"A"
17,"Quercus alba",5,1.3,"A"
17,"Quercus alba",6,2.7,"D"
17,"Quercus alba",6,0.9,"D"
17,"Quercus alba",6,1.9,"A"
17,"Quercus alba",6,2.6,"A"
17,"Quercus alba",6,1.7,"A"
17,"Quercus alba",7,3.1,"D"
17,"Quercus alba",7,6.9,"A"
17,"Quercus alba",9,2.8,"A"
17,"Quercus velutina",2,8.9,"A"
17,"Quercus velutina",2,12.2,"A"
17,"Quercus velutina",2,12.8,"A"
17,"Quercus velutina",3,7.6,"A"
17,"Quercus velutina",4,5.9,"A"
17,"Quercus velutina",4,2.5,"A"
17,"Quercus velutina",5,11.7,"A"
17,"Quercus velutina",5,4.6,"A"
17,"Quercus velutina",6,4.4,"A"
17,"Quercus velutina",7,4.8,"A"
17,"Quercus velutina",7,8.4,"A"
17,"Quercus velutina",7,3.4,"A"
17,"Quercus velutina",7,5.1,"A"
17,"Quercus velutina",7,8.5,"A"
17,"Quercus velutina",7,5.5,"A"
17,"Quercus velutina",7,10.5,"A"
17,"Quercus velutina",7,4,"A"
17,"Quercus velutina",8,4.7,"A"
17,"Quercus velutina",8,10.1,"A"
17,"Quercus velutina",8,9.4,"A"
17,"Quercus velutina",8,6.4,"A"
17,"Quercus velutina",9,9.2,"A"
17,"Quercus velutina",9,11,"A"
17,"Quercus velutina",9,15.8,"A"
17,"Quercus velutina",9,11.6,"A"
17,"Quercus velutina",9,6.5,"A"
17,"Quercus velutina",9,18,"A"
17,"Vitis spp.",9,1.1,"A"
17,"Vitis spp.",9,1.2,"A"
17,"Vitis spp.",9,1,"A"
18,"Acer rubrum",5,3.5,"A"
18,"Amelanchier arborea",3,1.7,"A"
18,"Amelanchier laevis",3,1.8,"A"
18,"Amelanchier laevis",8,1.2,"A"
18,"Amelanchier laevis",9,1.1,"A"
18,"Carya ovalis",1,1.2,"D"
18,"Carya ovalis",1,15.1,"A"
18,"Carya ovalis",2,10.1,"A"
18,"Carya ovalis",2,9.4,"A"
18,"Carya ovalis",2,10.2,"A"
18,"Carya ovalis",3,13.8,"A"
18,"Carya ovalis",4,3.9,"A"
18,"Carya ovalis",4,1.5,"A"
18,"Carya ovalis",4,8.6,"A"
18,"Carya ovalis",4,3.1,"A"
18,"Carya ovalis",5,7.7,"A"
18,"Carya ovalis",5,1.3,"A"
18,"Carya ovalis",5,1.4,"A"
18,"Carya ovalis",6,3.6,"A"
18,"Carya ovalis",6,3.1,"A"
18,"Carya ovalis",7,1.2,"D"
18,"Carya ovalis",7,5.4,"A"
18,"Carya ovalis",7,1.6,"A"
18,"Carya ovalis",7,5.4,"A"
18,"Carya ovalis",7,1.1,"A"
18,"Carya ovalis",7,14.7,"A"
18,"Carya ovalis",8,9,"A"
18,"Carya ovalis",8,7.4,"A"
18,"Carya ovalis",8,1.2,"A"
18,"Carya ovalis",9,3,"A"
18,"Prunus serotina",1,2.7,"A"
18,"Prunus serotina",2,2,"A"
18,"Prunus serotina",2,2.8,"A"
18,"Prunus serotina",4,2.4,"D"
18,"Prunus serotina",4,0.1,"D"
18,"Prunus serotina",4,1.6,"A"
18,"Prunus serotina",5,1.8,"A"
18,"Prunus serotina",7,0.5,"D"
18,"Prunus serotina",7,0.5,"D"
18,"Prunus serotina",7,3.2,"A"
18,"Prunus serotina",7,4.7,"A"
18,"Prunus serotina",8,0.2,"D"
18,"Prunus serotina",8,2.4,"A"
18,"Prunus serotina",9,1.9,"A"
18,"Quercus alba",1,2.8,"D"
18,"Quercus alba",1,5.8,"A"
18,"Quercus alba",2,15.6,"A"
18,"Quercus alba",2,13.2,"A"
18,"Quercus alba",2,1.3,"A"
18,"Quercus alba",3,8.4,"A"
18,"Quercus alba",4,1.2,"D"
18,"Quercus alba",4,1.4,"D"
18,"Quercus alba",4,5.1,"A"
18,"Quercus alba",4,6.2,"A"
18,"Quercus alba",5,6.6,"A"
18,"Quercus alba",5,13.3,"A"
18,"Quercus alba",5,8,"A"
18,"Quercus alba",5,7.2,"A"
18,"Quercus alba",5,8.7,"A"
18,"Quercus alba",6,11.2,"A"
18,"Quercus alba",6,12.4,"A"
18,"Quercus alba",6,7.9,"A"
18,"Quercus alba",6,7.7,"A"
18,"Quercus alba",6,5.1,"A"
18,"Quercus alba",7,2.3,"A"
18,"Quercus alba",7,1.5,"A"
18,"Quercus alba",8,12.2,"A"
18,"Quercus alba",9,6.4,"A"
18,"Quercus alba",9,8.1,"A"
18,"Quercus alba",9,6.5,"A"
18,"Quercus velutina",1,10,"A"
18,"Quercus velutina",4,14.4,"A"
18,"Quercus velutina",9,18.1,"A"
18,"Sassafras albidum",1,1.5,"D"
18,"Sassafras albidum",1,2.4,"D"
18,"Sassafras albidum",1,2.8,"A"
18,"Sassafras albidum",1,1.8,"A"
18,"Sassafras albidum",1,2,"A"
18,"Sassafras albidum",2,1.5,"D"
18,"Sassafras albidum",2,1,"D"
18,"Sassafras albidum",2,1.7,"D"
18,"Sassafras albidum",2,2.6,"D"
18,"Sassafras albidum",2,2,"D"
18,"Sassafras albidum",2,1.8,"D"
18,"Sassafras albidum",2,2.6,"D"
18,"Sassafras albidum",2,2.3,"A"
18,"Sassafras albidum",3,1.6,"D"
18,"Sassafras albidum",3,1.5,"D"
18,"Sassafras albidum",3,1,"D"
18,"Sassafras albidum",3,2,"A"
18,"Sassafras albidum",3,3.8,"A"
18,"Sassafras albidum",3,1.6,"A"
18,"Sassafras albidum",3,1.7,"A"
18,"Sassafras albidum",4,0.6,"D"
18,"Sassafras albidum",5,2.9,"D"
18,"Sassafras albidum",5,0.7,"D"
18,"Sassafras albidum",5,1.1,"D"
18,"Sassafras albidum",5,1.2,"D"
18,"Sassafras albidum",6,1.3,"D"
18,"Sassafras albidum",6,2,"D"
18,"Sassafras albidum",6,1.8,"D"
18,"Sassafras albidum",6,1.7,"D"
18,"Sassafras albidum",6,2.2,"D"
18,"Sassafras albidum",6,6.8,"A"
18,"Sassafras albidum",6,1.4,"A"
18,"Sassafras albidum",7,5.1,"D"
18,"Sassafras albidum",8,3.4,"D"
18,"Sassafras albidum",8,1.9,"D"
18,"Sassafras albidum",8,0.9,"D"
18,"Sassafras albidum",8,1.4,"D"
18,"Sassafras albidum",8,2,"D"
18,"Sassafras albidum",8,5.5,"D"
18,"Sassafras albidum",8,6.3,"D"
18,"Sassafras albidum",8,1.3,"A"
18,"Sassafras albidum",9,3.7,"D"
18,"Sassafras albidum",9,1.1,"D"
18,"Sassafras albidum",9,1.2,"D"
18,"Sassafras albidum",9,1.5,"D"
18,"Sassafras albidum",9,1.4,"D"
18,"Sassafras albidum",9,1.5,"A"
18,"Vitis spp.",1,0.9,"A"
18,"Vitis spp.",1,0.5,"A"
18,"Vitis spp.",1,0.8,"A"
18,"Vitis spp.",1,1.4,"A"
18,"Vitis spp.",1,0.8,"A"
18,"Vitis spp.",5,1,"A"
18,"Vitis spp.",8,0.6,"A"
18,"Vitis spp.",8,0.5,"A"
18,"Vitis spp.",8,0.5,"A"
18,"Vitis spp.",9,1.1,"A"
18,"Vitis spp.",9,0.9,"A"
18,"Vitis spp.",9,0.7,"A"
19,"Carya ovalis",1,2.1,"D"
19,"Carya ovalis",1,2.7,"A"
19,"Carya ovalis",3,5,"A"
19,"Carya ovalis",7,5.9,"A"
19,"Carya ovalis",8,2.8,"A"
19,"Carya ovata",2,9.1,"A"
19,"Juniperus virginiana",1,2.6,"A"
19,"Juniperus virginiana",4,3.4,"A"
19,"Juniperus virginiana",7,2.4,"D"
19,"Juniperus virginiana",7,0.6,"D"
19,"Populus grandidentata",7,2.1,"D"
19,"Prunus serotina",4,3.1,"A"
19,"Prunus serotina",6,2.2,"A"
19,"Quercus alba",1,2.3,"A"
19,"Quercus alba",3,13.1,"A"
19,"Quercus alba",4,11.8,"A"
19,"Quercus alba",5,1.2,"A"
19,"Quercus alba",8,2.4,"A"
19,"Quercus alba",9,2.3,"D"
19,"Quercus rubra",5,1.4,"A"
19,"Quercus velutina",1,9.4,"A"
19,"Quercus velutina",1,5.7,"A"
19,"Quercus velutina",2,12.2,"A"
19,"Quercus velutina",2,8.6,"A"
19,"Quercus velutina",2,6.8,"A"
19,"Quercus velutina",2,6.2,"A"
19,"Quercus velutina",2,11.9,"A"
19,"Quercus velutina",2,6.3,"A"
19,"Quercus velutina",3,7.5,"A"
19,"Quercus velutina",4,4,"D"
19,"Quercus velutina",4,29,"A"
19,"Quercus velutina",4,8.5,"A"
19,"Quercus velutina",4,9.4,"A"
19,"Quercus velutina",4,9,"A"
19,"Quercus velutina",5,11,"A"
19,"Quercus velutina",5,5.6,"A"
19,"Quercus velutina",5,4.3,"A"
19,"Quercus velutina",6,10.8,"A"
19,"Quercus velutina",6,10,"A"
19,"Quercus velutina",6,8.1,"A"
19,"Quercus velutina",6,4.4,"A"
19,"Quercus velutina",6,11.9,"A"
19,"Quercus velutina",6,6.5,"A"
19,"Quercus velutina",6,8.1,"A"
19,"Quercus velutina",7,6.4,"A"
19,"Quercus velutina",8,5.3,"D"
19,"Quercus velutina",8,3.8,"D"
19,"Quercus velutina",8,12.6,"A"
19,"Quercus velutina",8,6.6,"A"
19,"Quercus velutina",8,5.8,"A"
19,"Quercus velutina",8,9,"A"
19,"Quercus velutina",9,5.6,"D"
19,"Quercus velutina",9,11,"A"
19,"Quercus velutina",9,5.2,"A"
19,"Quercus velutina",9,10.6,"A"
